Assumes 1 GHz with clock period of 1 ns or 1000 ps
count=        732 wc_time=         52 seconds, rt_time=     640000 ps, cycles/sec= 12.307692
count=        733 wc_time=         44 seconds, rt_time=     552000 ps, cycles/sec= 12.545455
count=        734 wc_time=         57 seconds, rt_time=     679000 ps, cycles/sec= 11.912281
count=        735 wc_time=         48 seconds, rt_time=     598000 ps, cycles/sec= 12.458333
count=        736 wc_time=         52 seconds, rt_time=     634000 ps, cycles/sec= 12.192308
count=        737 wc_time=         55 seconds, rt_time=     642000 ps, cycles/sec= 11.672727
count=        738 wc_time=         45 seconds, rt_time=     556000 ps, cycles/sec= 12.355556
count=        739 wc_time=         53 seconds, rt_time=     636000 ps, cycles/sec= 12.000000
count=        740 wc_time=         50 seconds, rt_time=     605000 ps, cycles/sec= 12.100000
count=        741 wc_time=         46 seconds, rt_time=     553000 ps, cycles/sec= 12.021739
count=        742 wc_time=         52 seconds, rt_time=     637000 ps, cycles/sec= 12.250000
count=        743 wc_time=         49 seconds, rt_time=     601000 ps, cycles/sec= 12.265306
count=        744 wc_time=         48 seconds, rt_time=     599000 ps, cycles/sec= 12.479167
count=        745 wc_time=         49 seconds, rt_time=     599000 ps, cycles/sec= 12.224490
count=        746 wc_time=         52 seconds, rt_time=     632000 ps, cycles/sec= 12.153846
count=        747 wc_time=         49 seconds, rt_time=     602000 ps, cycles/sec= 12.285714
count=        748 wc_time=         45 seconds, rt_time=     554000 ps, cycles/sec= 12.311111
count=        749 wc_time=         56 seconds, rt_time=     684000 ps, cycles/sec= 12.214286
count=        750 wc_time=         48 seconds, rt_time=     596000 ps, cycles/sec= 12.416667
count=        751 wc_time=         49 seconds, rt_time=     603000 ps, cycles/sec= 12.306122
count=        752 wc_time=         52 seconds, rt_time=     636000 ps, cycles/sec= 12.230769
count=        753 wc_time=         42 seconds, rt_time=     511000 ps, cycles/sec= 12.166667
count=        754 wc_time=         55 seconds, rt_time=     638000 ps, cycles/sec= 11.600000
count=        755 wc_time=         52 seconds, rt_time=     639000 ps, cycles/sec= 12.288462
count=        756 wc_time=         53 seconds, rt_time=     639000 ps, cycles/sec= 12.056604
count=        757 wc_time=         46 seconds, rt_time=     563000 ps, cycles/sec= 12.239130
count=        758 wc_time=         50 seconds, rt_time=     596000 ps, cycles/sec= 11.920000
count=        759 wc_time=         49 seconds, rt_time=     601000 ps, cycles/sec= 12.265306
count=        760 wc_time=         49 seconds, rt_time=     595000 ps, cycles/sec= 12.142857
count=        761 wc_time=         49 seconds, rt_time=     602000 ps, cycles/sec= 12.285714
count=        762 wc_time=         51 seconds, rt_time=     630000 ps, cycles/sec= 12.352941
count=        763 wc_time=         46 seconds, rt_time=     560000 ps, cycles/sec= 12.173913
count=        764 wc_time=         53 seconds, rt_time=     637000 ps, cycles/sec= 12.018868
count=        765 wc_time=         46 seconds, rt_time=     561000 ps, cycles/sec= 12.195652
count=        766 wc_time=         57 seconds, rt_time=     677000 ps, cycles/sec= 11.877193
count=        767 wc_time=         52 seconds, rt_time=     639000 ps, cycles/sec= 12.288462
count=        768 wc_time=         53 seconds, rt_time=     639000 ps, cycles/sec= 12.056604
count=        769 wc_time=         49 seconds, rt_time=     600000 ps, cycles/sec= 12.244898
count=        770 wc_time=         59 seconds, rt_time=     679000 ps, cycles/sec= 11.508475
count=        771 wc_time=         46 seconds, rt_time=     556000 ps, cycles/sec= 12.086957
count=        772 wc_time=         52 seconds, rt_time=     634000 ps, cycles/sec= 12.192308
count=        773 wc_time=         49 seconds, rt_time=     598000 ps, cycles/sec= 12.204082
count=        774 wc_time=         43 seconds, rt_time=     521000 ps, cycles/sec= 12.116279
count=        775 wc_time=         46 seconds, rt_time=     557000 ps, cycles/sec= 12.108696
count=        776 wc_time=         46 seconds, rt_time=     557000 ps, cycles/sec= 12.108696
count=        777 wc_time=         52 seconds, rt_time=     634000 ps, cycles/sec= 12.192308
count=        778 wc_time=         53 seconds, rt_time=     643000 ps, cycles/sec= 12.132075
count=        779 wc_time=         52 seconds, rt_time=     639000 ps, cycles/sec= 12.288462
count=        780 wc_time=         47 seconds, rt_time=     557000 ps, cycles/sec= 11.851064
count=        781 wc_time=         50 seconds, rt_time=     599000 ps, cycles/sec= 11.980000
count=        782 wc_time=         52 seconds, rt_time=     639000 ps, cycles/sec= 12.288462
count=        783 wc_time=         49 seconds, rt_time=     596000 ps, cycles/sec= 12.163265
count=        784 wc_time=         45 seconds, rt_time=     559000 ps, cycles/sec= 12.422222
count=        785 wc_time=         56 seconds, rt_time=     673000 ps, cycles/sec= 12.017857
count=        786 wc_time=         49 seconds, rt_time=     598000 ps, cycles/sec= 12.204082
count=        787 wc_time=         51 seconds, rt_time=     601000 ps, cycles/sec= 11.784314
count=        788 wc_time=         52 seconds, rt_time=     634000 ps, cycles/sec= 12.192308
count=        789 wc_time=         50 seconds, rt_time=     603000 ps, cycles/sec= 12.060000
count=        790 wc_time=         45 seconds, rt_time=     558000 ps, cycles/sec= 12.400000
count=        791 wc_time=         49 seconds, rt_time=     591000 ps, cycles/sec= 12.061224
count=        792 wc_time=         46 seconds, rt_time=     560000 ps, cycles/sec= 12.173913
count=        793 wc_time=         49 seconds, rt_time=     600000 ps, cycles/sec= 12.244898
count=        794 wc_time=         49 seconds, rt_time=     602000 ps, cycles/sec= 12.285714
count=        795 wc_time=         45 seconds, rt_time=     552000 ps, cycles/sec= 12.266667
count=        796 wc_time=         47 seconds, rt_time=     560000 ps, cycles/sec= 11.914894
count=        797 wc_time=         43 seconds, rt_time=     521000 ps, cycles/sec= 12.116279
count=        798 wc_time=         52 seconds, rt_time=     635000 ps, cycles/sec= 12.211538
count=        799 wc_time=         52 seconds, rt_time=     639000 ps, cycles/sec= 12.288462
count=        800 wc_time=         53 seconds, rt_time=     640000 ps, cycles/sec= 12.075472
count=        801 wc_time=         52 seconds, rt_time=     636000 ps, cycles/sec= 12.230769
count=        802 wc_time=         52 seconds, rt_time=     641000 ps, cycles/sec= 12.326923
count=        803 wc_time=         46 seconds, rt_time=     558000 ps, cycles/sec= 12.130435
count=        804 wc_time=         47 seconds, rt_time=     551000 ps, cycles/sec= 11.723404
count=        805 wc_time=         56 seconds, rt_time=     687000 ps, cycles/sec= 12.267857
count=        806 wc_time=         51 seconds, rt_time=     633000 ps, cycles/sec= 12.411765
count=        807 wc_time=         49 seconds, rt_time=     594000 ps, cycles/sec= 12.122449
count=        808 wc_time=         52 seconds, rt_time=     645000 ps, cycles/sec= 12.403846
count=        809 wc_time=         52 seconds, rt_time=     642000 ps, cycles/sec= 12.346154
count=        810 wc_time=         45 seconds, rt_time=     549000 ps, cycles/sec= 12.200000
count=        811 wc_time=         49 seconds, rt_time=     598000 ps, cycles/sec= 12.204082
count=        812 wc_time=         49 seconds, rt_time=     598000 ps, cycles/sec= 12.204082
count=        813 wc_time=         47 seconds, rt_time=     566000 ps, cycles/sec= 12.042553
count=        814 wc_time=         49 seconds, rt_time=     594000 ps, cycles/sec= 12.122449
count=        815 wc_time=         45 seconds, rt_time=     554000 ps, cycles/sec= 12.311111
count=        816 wc_time=         49 seconds, rt_time=     597000 ps, cycles/sec= 12.183673
count=        817 wc_time=         45 seconds, rt_time=     562000 ps, cycles/sec= 12.488889
count=        818 wc_time=         53 seconds, rt_time=     640000 ps, cycles/sec= 12.075472
count=        819 wc_time=         45 seconds, rt_time=     556000 ps, cycles/sec= 12.355556
count=        820 wc_time=         45 seconds, rt_time=     558000 ps, cycles/sec= 12.400000
count=        821 wc_time=         45 seconds, rt_time=     521000 ps, cycles/sec= 11.577778
count=        822 wc_time=         51 seconds, rt_time=     631000 ps, cycles/sec= 12.372549
count=        823 wc_time=         49 seconds, rt_time=     597000 ps, cycles/sec= 12.183673
count=        824 wc_time=         46 seconds, rt_time=     561000 ps, cycles/sec= 12.195652
count=        825 wc_time=         56 seconds, rt_time=     682000 ps, cycles/sec= 12.178571
count=        826 wc_time=         48 seconds, rt_time=     593000 ps, cycles/sec= 12.354167
count=        827 wc_time=         49 seconds, rt_time=     598000 ps, cycles/sec= 12.204082
count=        828 wc_time=         52 seconds, rt_time=     637000 ps, cycles/sec= 12.250000
count=        829 wc_time=         53 seconds, rt_time=     639000 ps, cycles/sec= 12.056604
count=        830 wc_time=         52 seconds, rt_time=     637000 ps, cycles/sec= 12.250000
count=        831 wc_time=         52 seconds, rt_time=     639000 ps, cycles/sec= 12.288462
count=        832 wc_time=         49 seconds, rt_time=     597000 ps, cycles/sec= 12.183673
count=        833 wc_time=         50 seconds, rt_time=     603000 ps, cycles/sec= 12.060000
count=        834 wc_time=         48 seconds, rt_time=     594000 ps, cycles/sec= 12.375000
count=        835 wc_time=         53 seconds, rt_time=     642000 ps, cycles/sec= 12.113208
count=        836 wc_time=         52 seconds, rt_time=     639000 ps, cycles/sec= 12.288462
count=        837 wc_time=         49 seconds, rt_time=     596000 ps, cycles/sec= 12.163265
count=        838 wc_time=         54 seconds, rt_time=     635000 ps, cycles/sec= 11.759259
count=        839 wc_time=         52 seconds, rt_time=     638000 ps, cycles/sec= 12.269231
count=        840 wc_time=         48 seconds, rt_time=     597000 ps, cycles/sec= 12.437500
count=        841 wc_time=         43 seconds, rt_time=     525000 ps, cycles/sec= 12.209302
count=        842 wc_time=         52 seconds, rt_time=     638000 ps, cycles/sec= 12.269231
count=        843 wc_time=         52 seconds, rt_time=     636000 ps, cycles/sec= 12.230769
count=        844 wc_time=         45 seconds, rt_time=     553000 ps, cycles/sec= 12.288889
count=        845 wc_time=         56 seconds, rt_time=     679000 ps, cycles/sec= 12.125000
count=        846 wc_time=         49 seconds, rt_time=     603000 ps, cycles/sec= 12.306122
count=        847 wc_time=         45 seconds, rt_time=     552000 ps, cycles/sec= 12.266667
count=        848 wc_time=         54 seconds, rt_time=     645000 ps, cycles/sec= 11.944444
count=        849 wc_time=         50 seconds, rt_time=     597000 ps, cycles/sec= 11.940000
count=        850 wc_time=         56 seconds, rt_time=     680000 ps, cycles/sec= 12.142857
count=        851 wc_time=         48 seconds, rt_time=     590000 ps, cycles/sec= 12.291667
count=        852 wc_time=         56 seconds, rt_time=     682000 ps, cycles/sec= 12.178571
count=        853 wc_time=         49 seconds, rt_time=     599000 ps, cycles/sec= 12.224490
count=        854 wc_time=         52 seconds, rt_time=     597000 ps, cycles/sec= 11.480769
count=        855 wc_time=         46 seconds, rt_time=     560000 ps, cycles/sec= 12.173913
count=        856 wc_time=         53 seconds, rt_time=     639000 ps, cycles/sec= 12.056604
count=        857 wc_time=         56 seconds, rt_time=     636000 ps, cycles/sec= 11.357143
count=        858 wc_time=         52 seconds, rt_time=     635000 ps, cycles/sec= 12.211538
count=        859 wc_time=         46 seconds, rt_time=     561000 ps, cycles/sec= 12.195652
count=        860 wc_time=         53 seconds, rt_time=     637000 ps, cycles/sec= 12.018868
count=        861 wc_time=         49 seconds, rt_time=     599000 ps, cycles/sec= 12.224490
count=        862 wc_time=         49 seconds, rt_time=     598000 ps, cycles/sec= 12.204082
count=        863 wc_time=         44 seconds, rt_time=     514000 ps, cycles/sec= 11.681818
count=        864 wc_time=         49 seconds, rt_time=     601000 ps, cycles/sec= 12.265306
count=        865 wc_time=         51 seconds, rt_time=     635000 ps, cycles/sec= 12.450980
count=        866 wc_time=         47 seconds, rt_time=     563000 ps, cycles/sec= 11.978723
count=        867 wc_time=         52 seconds, rt_time=     633000 ps, cycles/sec= 12.173077
count=        868 wc_time=         46 seconds, rt_time=     566000 ps, cycles/sec= 12.304348
count=        869 wc_time=         52 seconds, rt_time=     634000 ps, cycles/sec= 12.192308
count=        870 wc_time=         52 seconds, rt_time=     639000 ps, cycles/sec= 12.288462
count=        871 wc_time=         44 seconds, rt_time=     519000 ps, cycles/sec= 11.795455
count=        872 wc_time=         51 seconds, rt_time=     635000 ps, cycles/sec= 12.450980
count=        873 wc_time=         46 seconds, rt_time=     559000 ps, cycles/sec= 12.152174
count=        874 wc_time=         45 seconds, rt_time=     554000 ps, cycles/sec= 12.311111
count=        875 wc_time=         46 seconds, rt_time=     558000 ps, cycles/sec= 12.130435
count=        876 wc_time=         52 seconds, rt_time=     644000 ps, cycles/sec= 12.384615
count=        877 wc_time=         52 seconds, rt_time=     638000 ps, cycles/sec= 12.269231
count=        878 wc_time=         48 seconds, rt_time=     598000 ps, cycles/sec= 12.458333
count=        879 wc_time=         49 seconds, rt_time=     598000 ps, cycles/sec= 12.204082
count=        880 wc_time=         48 seconds, rt_time=     594000 ps, cycles/sec= 12.375000
count=        881 wc_time=         53 seconds, rt_time=     637000 ps, cycles/sec= 12.018868
count=        882 wc_time=         52 seconds, rt_time=     639000 ps, cycles/sec= 12.288462
count=        883 wc_time=         52 seconds, rt_time=     639000 ps, cycles/sec= 12.288462
count=        884 wc_time=         49 seconds, rt_time=     599000 ps, cycles/sec= 12.224490
count=        885 wc_time=         49 seconds, rt_time=     594000 ps, cycles/sec= 12.122449
count=        886 wc_time=         43 seconds, rt_time=     521000 ps, cycles/sec= 12.116279
count=        887 wc_time=         49 seconds, rt_time=     599000 ps, cycles/sec= 12.224490
count=        888 wc_time=         56 seconds, rt_time=     678000 ps, cycles/sec= 12.107143
count=        889 wc_time=         53 seconds, rt_time=     636000 ps, cycles/sec= 12.000000
count=        890 wc_time=         48 seconds, rt_time=     595000 ps, cycles/sec= 12.395833
count=        891 wc_time=         51 seconds, rt_time=     602000 ps, cycles/sec= 11.803922
count=        892 wc_time=         52 seconds, rt_time=     638000 ps, cycles/sec= 12.269231
count=        893 wc_time=         45 seconds, rt_time=     558000 ps, cycles/sec= 12.400000
count=        894 wc_time=         52 seconds, rt_time=     639000 ps, cycles/sec= 12.288462
count=        895 wc_time=         52 seconds, rt_time=     640000 ps, cycles/sec= 12.307692
count=        896 wc_time=         52 seconds, rt_time=     636000 ps, cycles/sec= 12.230769
count=        897 wc_time=         48 seconds, rt_time=     599000 ps, cycles/sec= 12.479167
count=        898 wc_time=         49 seconds, rt_time=     599000 ps, cycles/sec= 12.224490
count=        899 wc_time=         48 seconds, rt_time=     595000 ps, cycles/sec= 12.395833
count=        900 wc_time=         49 seconds, rt_time=     599000 ps, cycles/sec= 12.224490
count=        901 wc_time=         46 seconds, rt_time=     557000 ps, cycles/sec= 12.108696
count=        902 wc_time=         48 seconds, rt_time=     595000 ps, cycles/sec= 12.395833
count=        903 wc_time=         53 seconds, rt_time=     646000 ps, cycles/sec= 12.188679
count=        904 wc_time=         48 seconds, rt_time=     596000 ps, cycles/sec= 12.416667
count=        905 wc_time=         57 seconds, rt_time=     673000 ps, cycles/sec= 11.807018
count=        906 wc_time=         51 seconds, rt_time=     636000 ps, cycles/sec= 12.470588
count=        907 wc_time=         49 seconds, rt_time=     604000 ps, cycles/sec= 12.326531
count=        908 wc_time=         49 seconds, rt_time=     593000 ps, cycles/sec= 12.102041
count=        909 wc_time=         52 seconds, rt_time=     639000 ps, cycles/sec= 12.288462
count=        910 wc_time=         43 seconds, rt_time=     520000 ps, cycles/sec= 12.093023
count=        911 wc_time=         52 seconds, rt_time=     640000 ps, cycles/sec= 12.307692
count=        912 wc_time=         41 seconds, rt_time=     515000 ps, cycles/sec= 12.560976
count=        913 wc_time=         49 seconds, rt_time=     597000 ps, cycles/sec= 12.183673
count=        914 wc_time=         46 seconds, rt_time=     565000 ps, cycles/sec= 12.282609
count=        915 wc_time=         53 seconds, rt_time=     641000 ps, cycles/sec= 12.094340
count=        916 wc_time=         51 seconds, rt_time=     633000 ps, cycles/sec= 12.411765
count=        917 wc_time=         53 seconds, rt_time=     637000 ps, cycles/sec= 12.018868
count=        918 wc_time=         51 seconds, rt_time=     637000 ps, cycles/sec= 12.490196
count=        919 wc_time=         45 seconds, rt_time=     556000 ps, cycles/sec= 12.355556
count=        920 wc_time=         46 seconds, rt_time=     558000 ps, cycles/sec= 12.130435
count=        921 wc_time=         47 seconds, rt_time=     558000 ps, cycles/sec= 11.872340
count=        922 wc_time=         49 seconds, rt_time=     602000 ps, cycles/sec= 12.285714
count=        923 wc_time=         46 seconds, rt_time=     559000 ps, cycles/sec= 12.152174
count=        924 wc_time=         52 seconds, rt_time=     633000 ps, cycles/sec= 12.173077
count=        925 wc_time=         49 seconds, rt_time=     603000 ps, cycles/sec= 12.306122
count=        926 wc_time=         52 seconds, rt_time=     635000 ps, cycles/sec= 12.211538
count=        927 wc_time=         48 seconds, rt_time=     598000 ps, cycles/sec= 12.458333
count=        928 wc_time=         52 seconds, rt_time=     639000 ps, cycles/sec= 12.288462
count=        929 wc_time=         52 seconds, rt_time=     637000 ps, cycles/sec= 12.250000
count=        930 wc_time=         45 seconds, rt_time=     561000 ps, cycles/sec= 12.466667
count=        931 wc_time=         48 seconds, rt_time=     593000 ps, cycles/sec= 12.354167
count=        932 wc_time=         49 seconds, rt_time=     599000 ps, cycles/sec= 12.224490
count=        933 wc_time=         57 seconds, rt_time=     680000 ps, cycles/sec= 11.929825
count=        934 wc_time=         52 seconds, rt_time=     633000 ps, cycles/sec= 12.173077
count=        935 wc_time=         48 seconds, rt_time=     601000 ps, cycles/sec= 12.520833
count=        936 wc_time=         51 seconds, rt_time=     561000 ps, cycles/sec= 11.000000
count=        937 wc_time=         54 seconds, rt_time=     678000 ps, cycles/sec= 12.555556
count=        938 wc_time=         51 seconds, rt_time=     599000 ps, cycles/sec= 11.745098
count=        939 wc_time=         52 seconds, rt_time=     639000 ps, cycles/sec= 12.288462
count=        940 wc_time=         51 seconds, rt_time=     640000 ps, cycles/sec= 12.549020
count=        941 wc_time=         55 seconds, rt_time=     671000 ps, cycles/sec= 12.200000
count=        942 wc_time=         45 seconds, rt_time=     558000 ps, cycles/sec= 12.400000
count=        943 wc_time=         45 seconds, rt_time=     556000 ps, cycles/sec= 12.355556
count=        944 wc_time=         52 seconds, rt_time=     639000 ps, cycles/sec= 12.288462
count=        945 wc_time=         46 seconds, rt_time=     562000 ps, cycles/sec= 12.217391
count=        946 wc_time=         45 seconds, rt_time=     557000 ps, cycles/sec= 12.377778
count=        947 wc_time=         53 seconds, rt_time=     637000 ps, cycles/sec= 12.018868
count=        948 wc_time=         52 seconds, rt_time=     639000 ps, cycles/sec= 12.288462
count=        949 wc_time=         52 seconds, rt_time=     641000 ps, cycles/sec= 12.326923
count=        950 wc_time=         49 seconds, rt_time=     594000 ps, cycles/sec= 12.122449
count=        951 wc_time=         55 seconds, rt_time=     679000 ps, cycles/sec= 12.345455
count=        952 wc_time=         41 seconds, rt_time=     512000 ps, cycles/sec= 12.487805
count=        953 wc_time=         47 seconds, rt_time=     562000 ps, cycles/sec= 11.957447
count=        954 wc_time=         42 seconds, rt_time=     519000 ps, cycles/sec= 12.357143
count=        955 wc_time=         53 seconds, rt_time=     638000 ps, cycles/sec= 12.037736
count=        956 wc_time=         42 seconds, rt_time=     517000 ps, cycles/sec= 12.309524
count=        957 wc_time=         55 seconds, rt_time=     683000 ps, cycles/sec= 12.418182
count=        958 wc_time=         46 seconds, rt_time=     560000 ps, cycles/sec= 12.173913
count=        959 wc_time=         42 seconds, rt_time=     513000 ps, cycles/sec= 12.214286
count=        960 wc_time=         51 seconds, rt_time=     638000 ps, cycles/sec= 12.509804
count=        961 wc_time=         48 seconds, rt_time=     595000 ps, cycles/sec= 12.395833
count=        962 wc_time=         48 seconds, rt_time=     596000 ps, cycles/sec= 12.416667
count=        963 wc_time=         49 seconds, rt_time=     599000 ps, cycles/sec= 12.224490
count=        964 wc_time=         55 seconds, rt_time=     677000 ps, cycles/sec= 12.309091
count=        965 wc_time=         50 seconds, rt_time=     602000 ps, cycles/sec= 12.040000
count=        966 wc_time=         48 seconds, rt_time=     599000 ps, cycles/sec= 12.479167
count=        967 wc_time=         45 seconds, rt_time=     552000 ps, cycles/sec= 12.266667
count=        968 wc_time=         52 seconds, rt_time=     644000 ps, cycles/sec= 12.384615
count=        969 wc_time=         48 seconds, rt_time=     603000 ps, cycles/sec= 12.562500
count=        970 wc_time=         55 seconds, rt_time=     673000 ps, cycles/sec= 12.236364
count=        971 wc_time=         55 seconds, rt_time=     676000 ps, cycles/sec= 12.290909
count=        972 wc_time=         57 seconds, rt_time=     680000 ps, cycles/sec= 11.929825
count=        973 wc_time=         51 seconds, rt_time=     637000 ps, cycles/sec= 12.490196
count=        974 wc_time=         46 seconds, rt_time=     561000 ps, cycles/sec= 12.195652
count=        975 wc_time=         51 seconds, rt_time=     637000 ps, cycles/sec= 12.490196
count=        976 wc_time=         49 seconds, rt_time=     599000 ps, cycles/sec= 12.224490
count=        977 wc_time=         45 seconds, rt_time=     558000 ps, cycles/sec= 12.400000
count=        978 wc_time=         52 seconds, rt_time=     635000 ps, cycles/sec= 12.211538
count=        979 wc_time=         49 seconds, rt_time=     595000 ps, cycles/sec= 12.142857
count=        980 wc_time=         50 seconds, rt_time=     596000 ps, cycles/sec= 11.920000
count=        981 wc_time=         52 seconds, rt_time=     642000 ps, cycles/sec= 12.346154
count=        982 wc_time=         46 seconds, rt_time=     560000 ps, cycles/sec= 12.173913
count=        983 wc_time=         51 seconds, rt_time=     639000 ps, cycles/sec= 12.529412
count=        984 wc_time=         49 seconds, rt_time=     596000 ps, cycles/sec= 12.163265
count=        985 wc_time=         51 seconds, rt_time=     639000 ps, cycles/sec= 12.529412
count=        986 wc_time=         51 seconds, rt_time=     640000 ps, cycles/sec= 12.549020
count=        987 wc_time=         55 seconds, rt_time=     677000 ps, cycles/sec= 12.309091
count=        988 wc_time=         51 seconds, rt_time=     594000 ps, cycles/sec= 11.647059
count=        989 wc_time=         49 seconds, rt_time=     603000 ps, cycles/sec= 12.306122
count=        990 wc_time=         51 seconds, rt_time=     632000 ps, cycles/sec= 12.392157
count=        991 wc_time=         51 seconds, rt_time=     643000 ps, cycles/sec= 12.607843
count=        992 wc_time=         52 seconds, rt_time=     639000 ps, cycles/sec= 12.288462
count=        993 wc_time=         49 seconds, rt_time=     601000 ps, cycles/sec= 12.265306
count=        994 wc_time=         51 seconds, rt_time=     633000 ps, cycles/sec= 12.411765
count=        995 wc_time=         45 seconds, rt_time=     553000 ps, cycles/sec= 12.288889
count=        996 wc_time=         46 seconds, rt_time=     564000 ps, cycles/sec= 12.260870
count=        997 wc_time=         44 seconds, rt_time=     555000 ps, cycles/sec= 12.613636
count=        998 wc_time=         48 seconds, rt_time=     596000 ps, cycles/sec= 12.416667
count=        999 wc_time=         52 seconds, rt_time=     642000 ps, cycles/sec= 12.346154
count=       1000 wc_time=         48 seconds, rt_time=     599000 ps, cycles/sec= 12.479167
count=       1001 wc_time=         45 seconds, rt_time=     552000 ps, cycles/sec= 12.266667
count=       1002 wc_time=         47 seconds, rt_time=     598000 ps, cycles/sec= 12.723404
count=       1003 wc_time=         45 seconds, rt_time=     558000 ps, cycles/sec= 12.400000
count=       1004 wc_time=         49 seconds, rt_time=     604000 ps, cycles/sec= 12.326531
count=       1005 wc_time=         52 seconds, rt_time=     633000 ps, cycles/sec= 12.173077
count=       1006 wc_time=         49 seconds, rt_time=     600000 ps, cycles/sec= 12.244898
count=       1007 wc_time=         48 seconds, rt_time=     599000 ps, cycles/sec= 12.479167
count=       1008 wc_time=         50 seconds, rt_time=     599000 ps, cycles/sec= 11.980000
count=       1009 wc_time=         49 seconds, rt_time=     599000 ps, cycles/sec= 12.224490
count=       1010 wc_time=         51 seconds, rt_time=     636000 ps, cycles/sec= 12.470588
count=       1011 wc_time=         48 seconds, rt_time=     597000 ps, cycles/sec= 12.437500
count=       1012 wc_time=         49 seconds, rt_time=     597000 ps, cycles/sec= 12.183673
count=       1013 wc_time=         52 seconds, rt_time=     638000 ps, cycles/sec= 12.269231
count=       1014 wc_time=         45 seconds, rt_time=     561000 ps, cycles/sec= 12.466667
count=       1015 wc_time=         52 seconds, rt_time=     639000 ps, cycles/sec= 12.288462
count=       1016 wc_time=         51 seconds, rt_time=     631000 ps, cycles/sec= 12.372549
count=       1017 wc_time=         48 seconds, rt_time=     600000 ps, cycles/sec= 12.500000
count=       1018 wc_time=         51 seconds, rt_time=     639000 ps, cycles/sec= 12.529412
count=       1019 wc_time=         46 seconds, rt_time=     563000 ps, cycles/sec= 12.239130
count=       1020 wc_time=         54 seconds, rt_time=     681000 ps, cycles/sec= 12.611111
count=       1021 wc_time=         53 seconds, rt_time=     635000 ps, cycles/sec= 11.981132
count=       1022 wc_time=         45 seconds, rt_time=     556000 ps, cycles/sec= 12.355556
count=       1023 wc_time=         51 seconds, rt_time=     642000 ps, cycles/sec= 12.588235
count=       1024 wc_time=         52 seconds, rt_time=     634000 ps, cycles/sec= 12.192308
count=       1025 wc_time=         48 seconds, rt_time=     601000 ps, cycles/sec= 12.520833
count=       1026 wc_time=         47 seconds, rt_time=     591000 ps, cycles/sec= 12.574468
count=       1027 wc_time=         52 seconds, rt_time=     643000 ps, cycles/sec= 12.365385
count=       1028 wc_time=         48 seconds, rt_time=     596000 ps, cycles/sec= 12.416667
count=       1029 wc_time=         48 seconds, rt_time=     600000 ps, cycles/sec= 12.500000
count=       1030 wc_time=         47 seconds, rt_time=     592000 ps, cycles/sec= 12.595745
count=       1031 wc_time=         46 seconds, rt_time=     561000 ps, cycles/sec= 12.195652
count=       1032 wc_time=         48 seconds, rt_time=     597000 ps, cycles/sec= 12.437500
count=       1033 wc_time=         44 seconds, rt_time=     558000 ps, cycles/sec= 12.681818
count=       1034 wc_time=         52 seconds, rt_time=     641000 ps, cycles/sec= 12.326923
count=       1035 wc_time=         51 seconds, rt_time=     636000 ps, cycles/sec= 12.470588
count=       1036 wc_time=         45 seconds, rt_time=     557000 ps, cycles/sec= 12.377778
count=       1037 wc_time=         48 seconds, rt_time=     600000 ps, cycles/sec= 12.500000
count=       1038 wc_time=         46 seconds, rt_time=     555000 ps, cycles/sec= 12.065217
count=       1039 wc_time=         52 seconds, rt_time=     643000 ps, cycles/sec= 12.365385
count=       1040 wc_time=         51 seconds, rt_time=     638000 ps, cycles/sec= 12.509804
count=       1041 wc_time=         51 seconds, rt_time=     639000 ps, cycles/sec= 12.529412
count=       1042 wc_time=         42 seconds, rt_time=     513000 ps, cycles/sec= 12.214286
count=       1043 wc_time=         51 seconds, rt_time=     642000 ps, cycles/sec= 12.588235
count=       1044 wc_time=         45 seconds, rt_time=     556000 ps, cycles/sec= 12.355556
count=       1045 wc_time=         51 seconds, rt_time=     637000 ps, cycles/sec= 12.490196
count=       1046 wc_time=         57 seconds, rt_time=     677000 ps, cycles/sec= 11.877193
count=       1047 wc_time=         46 seconds, rt_time=     558000 ps, cycles/sec= 12.130435
count=       1048 wc_time=         43 seconds, rt_time=     522000 ps, cycles/sec= 12.139535
count=       1049 wc_time=         45 seconds, rt_time=     555000 ps, cycles/sec= 12.333333
count=       1050 wc_time=         48 seconds, rt_time=     595000 ps, cycles/sec= 12.395833
count=       1051 wc_time=         55 seconds, rt_time=     679000 ps, cycles/sec= 12.345455
count=       1052 wc_time=         48 seconds, rt_time=     596000 ps, cycles/sec= 12.416667
count=       1053 wc_time=         52 seconds, rt_time=     641000 ps, cycles/sec= 12.326923
count=       1054 wc_time=         52 seconds, rt_time=     636000 ps, cycles/sec= 12.230769
count=       1055 wc_time=         54 seconds, rt_time=     642000 ps, cycles/sec= 11.888889
count=       1056 wc_time=         52 seconds, rt_time=     639000 ps, cycles/sec= 12.288462
count=       1057 wc_time=         49 seconds, rt_time=     600000 ps, cycles/sec= 12.244898
count=       1058 wc_time=         51 seconds, rt_time=     638000 ps, cycles/sec= 12.509804
count=       1059 wc_time=         55 seconds, rt_time=     682000 ps, cycles/sec= 12.400000
count=       1060 wc_time=         48 seconds, rt_time=     593000 ps, cycles/sec= 12.354167
count=       1061 wc_time=         48 seconds, rt_time=     597000 ps, cycles/sec= 12.437500
count=       1062 wc_time=         49 seconds, rt_time=     602000 ps, cycles/sec= 12.285714
